Customer_ID,Email,Phone,Address,City,Country,Postal_Code,Last_Updated_Date,Preferred_Contact_Method
6749,customer6749@example.com,9268209500,14 Sample Street,Chennai,Singapore,305719,2023-10-07,Phone
1010,customer1010@example.com,9847663142,159 Sample Street,Chennai,Singapore,867469,2023-01-01,Email
8977,customer8977@example.com,9502385307,302 Sample Street,Pune,Singapore,688730,2025-04-10,Phone
4756,customer4756@example.com,9757544997,743 Sample Street,Delhi,Singapore,634535,2024-10-15,SMS
3412,customer3412@example.com,9761865801,621 Sample Street,Mumbai,India,585119,2023-10-31,SMS
606,customer606@example.com,9240375002,686 Sample Street,Kolkata,Singapore,223225,2023-01-01,Phone
5961,customer5961@example.com,9772623832,645 Sample Street,Delhi,India,933334,2023-12-23,Email
2975,customer2975@example.com,9373195120,389 Sample Street,Singapore,Singapore,536056,2024-03-15,Phone
2894,,9641753312,815 Sample Street,Bangalore,Singapore,XX999,2025-08-08,Phone
7613,customer7613@example.com,9495535266,740 Sample Street,Chennai,India,166330,2025-04-14,Phone
10542,customer10542@example.com,9201987550,274 Sample Street,Bangalore,Singapore,556979,2023-08-03,Email
8015,customer8015@example.com,123,497 Sample Street,Hyderabad,India,840176,2024-01-11,Email
10617,customer10617@example.com,9361768535,495 Sample Street,Singapore,India,493238,2025-09-19,Email
11166,customer11166@example.com,9221002681,807 Sample Street,Hyderabad,Singapore,136080,2025-12-15,Phone
849,customer849@example.com,9547106577,194 Sample Street,Kolkata,Singapore,543853,2025-11-07,Email
523,customer523@example.com,9586178638,484 Sample Street,Singapore,Singapore,608907,2025-04-17,Email
4066,customer4066@example.com,9873776957,183 Sample Street,Chennai,Singapore,556388,2025-07-14,Phone
8414,customer8414@example.com,9317833416,783 Sample Street,Mumbai,India,929492,2023-10-19,Phone
819,customer819@example.com,9377452088,611 Sample Street,Kolkata,India,375251,2023-01-01,SMS
4961,customer4961@example.com,9257030175,25 Sample Street,Chennai,Singapore,489569,2023-11-26,SMS
749,customer749@example.com,9288524169,587 Sample Street,Hyderabad,Singapore,868103,2023-10-19,Phone
5430,customer5430@example.com,123,39 Sample Street,Hyderabad,India,810595,2023-10-22,Email
7755,customer7755@example.com,9238814031,520 Sample Street,Kolkata,Singapore,XX999,2023-10-09,Phone
10525,customer10525@example.com,9434442621,435 Sample Street,Kolkata,India,224714,2025-09-25,Phone
1453,customer1453@example.com,9732943876,239 Sample Street,Bangalore,India,688759,2025-04-24,SMS
8310,customer8310@example.com,9436057616,157 Sample Street,Singapore,Singapore,965061,2025-08-30,SMS
10710,customer10710@example.com,9430169247,989 Sample Street,Mumbai,Singapore,716108,2023-01-01,SMS
5031,customer5031@example.com,9541801033,725 Sample Street,Pune,India,247748,2024-05-28,SMS
2613,customer2613@example.com,9252170869,925 Sample Street,Bangalore,Singapore,859774,2023-10-13,Phone
213,,9325883948,896 Sample Street,Hyderabad,India,210401,2024-08-22,SMS
967,customer967@example.com,9407491816,312 Sample Street,Bangalore,India,854965,2023-12-14,Phone
1077,customer1077@example.com,9603600532,236 Sample Street,Mumbai,India,682334,2024-04-29,SMS
7959,customer7959@example.com,9899924948,667 Sample Street,Singapore,Singapore,969403,2023-10-31,Email
640,customer640@example.com,9309405996,337 Sample Street,Kolkata,Singapore,XX999,2024-11-19,Email
4252,customer4252@example.com,9087456356,267 Sample Street,Bangalore,Singapore,XX999,2024-03-27,Email
8432,customer8432@example.com,9514263055,775 Sample Street,Singapore,India,970670,2023-12-28,Email
6218,customer6218@example.com,9725918129,492 Sample Street,Hyderabad,Singapore,507435,2023-01-01,SMS
6905,customer6905@example.com,9804047771,968 Sample Street,Delhi,India,553739,2025-05-02,Phone
5922,customer5922@example.com,9065400596,602 Sample Street,Mumbai,Singapore,122873,2025-06-23,Phone
3598,customer3598@example.com,9834197128,50 Sample Street,Hyderabad,India,342821,2024-05-24,Phone
6116,customer6116@example.com,9365988930,610 Sample Street,Kolkata,Singapore,882351,2025-01-23,SMS
6263,customer6263@example.com,9971306378,508 Sample Street,Hyderabad,Singapore,455970,2023-01-01,Phone
10486,customer10486@example.com,9559755367,915 Sample Street,Delhi,Singapore,718214,2025-03-17,SMS
2410,customer2410@example.com,9700598354,92 Sample Street,Mumbai,Singapore,705950,2024-05-03,SMS
193,customer193@example.com,9582213921,657 Sample Street,Mumbai,India,564674,2024-07-29,SMS
3363,customer3363@example.com,9584244464,231 Sample Street,Pune,India,885608,2023-08-01,Phone
8278,customer8278@example.com,9147319288,792 Sample Street,Hyderabad,India,952119,2025-05-23,SMS
10660,customer10660@example.com,9705872011,23 Sample Street,Kolkata,Singapore,157941,2025-11-20,Email
8686,customer8686@example.com,9178630337,740 Sample Street,Chennai,India,655564,2023-01-01,Email
1604,customer1604@example.com,9963526523,202 Sample Street,Hyderabad,Singapore,931284,2023-11-28,Phone
5907,customer5907@example.com,9536134338,974 Sample Street,Pune,Singapore,158122,2024-03-04,Email
10669,customer10669@example.com,9157769369,230 Sample Street,Kolkata,India,731866,2025-09-28,Phone
2918,customer2918@example.com,9517768788,854 Sample Street,Singapore,India,711473,2024-07-27,Phone
5735,customer5735@example.com,9626899155,937 Sample Street,Chennai,India,103052,2023-01-01,Phone
359,customer359@example.com,9448767526,111 Sample Street,Mumbai,Singapore,805255,2024-02-29,Email
8387,customer8387@example.com,9621178225,507 Sample Street,Chennai,India,916473,2025-10-13,Phone
1829,customer1829@example.com,9523820266,683 Sample Street,Chennai,India,XX999,2024-05-06,SMS
3839,customer3839@example.com,9079799919,51 Sample Street,Mumbai,Singapore,434192,2024-01-09,Phone
9392,customer9392@example.com,9429157603,755 Sample Street,Bangalore,India,146901,2024-06-12,SMS
2292,customer2292@example.com,9868748647,311 Sample Street,Kolkata,India,402872,2024-07-13,Email
10466,customer10466@example.com,9086004785,924 Sample Street,Delhi,Singapore,225612,2023-10-31,Phone
9855,customer9855@example.com,9755341224,30 Sample Street,Hyderabad,Singapore,191860,2025-11-25,SMS
4088,,9457135408,499 Sample Street,Singapore,Singapore,529201,2024-10-18,Email
5231,customer5231@example.com,9645303809,771 Sample Street,Bangalore,Singapore,506782,2023-01-01,Email
590,customer590@example.com,9852632663,460 Sample Street,Singapore,India,189590,2025-12-06,Email
8732,customer8732@example.com,9101372955,429 Sample Street,Pune,Singapore,773832,2023-01-01,Phone
2315,customer2315@example.com,9519517347,814 Sample Street,Pune,India,276682,2024-04-10,SMS
3515,customer3515@example.com,9530678103,45 Sample Street,Hyderabad,Singapore,569284,2023-10-13,SMS
2245,customer2245@example.com,9045265324,419 Sample Street,Singapore,Singapore,593496,2023-01-01,Phone
6283,customer6283@example.com,9553319379,498 Sample Street,Kolkata,India,595496,2023-07-23,Email
2246,customer2246@example.com,9011562844,619 Sample Street,Kolkata,India,380371,2025-07-01,Phone
6606,customer6606@example.com,9733182369,264 Sample Street,Delhi,India,228471,2025-06-08,SMS
5545,customer5545@example.com,9369055517,174 Sample Street,Mumbai,India,544846,2023-11-26,Email
7342,customer7342@example.com,9441388583,47 Sample Street,Hyderabad,Singapore,867018,2025-02-15,Email
837,customer837@example.com,9107895158,844 Sample Street,Bangalore,Singapore,207154,2023-01-01,SMS
9500,customer9500@example.com,9141698643,700 Sample Street,Bangalore,Singapore,833902,2025-05-13,Phone
3602,customer3602@example.com,9799999041,624 Sample Street,Hyderabad,Singapore,428396,2024-07-12,SMS
234,customer234@example.com,9869758566,240 Sample Street,Singapore,India,355560,2025-12-06,Email
2995,customer2995@example.com,9703676236,296 Sample Street,Delhi,Singapore,622886,2024-10-05,Email
1118,customer1118@example.com,9886750051,62 Sample Street,Chennai,India,207271,2024-04-17,SMS
7789,customer7789@example.com,9175911644,824 Sample Street,Chennai,India,471467,2023-12-28,Phone
3068,customer3068@example.com,9683931200,711 Sample Street,Pune,India,375261,2025-11-15,Phone
8955,customer8955@example.com,9426120716,859 Sample Street,Bangalore,India,192529,2025-07-08,Phone
945,customer945@example.com,9897833190,618 Sample Street,Hyderabad,Singapore,197555,2025-10-20,Email
5644,customer5644@example.com,9971700368,144 Sample Street,Pune,India,402468,2023-08-20,Phone
7192,customer7192@example.com,9618827320,677 Sample Street,Mumbai,India,724652,2023-01-01,Email
2324,customer2324@example.com,9309777256,368 Sample Street,Pune,India,737096,2025-08-06,SMS
697,customer697@example.com,9859993009,437 Sample Street,Pune,India,564764,2023-12-14,Phone
3439,customer3439@example.com,9244074487,192 Sample Street,Chennai,Singapore,374348,2024-02-13,Email
1506,customer1506@example.com,9260048591,571 Sample Street,Bangalore,Singapore,632191,2023-12-03,SMS
232,customer232@example.com,9544253912,9 Sample Street,Hyderabad,India,753002,2023-01-01,SMS
8876,customer8876@example.com,9599834958,573 Sample Street,Delhi,Singapore,731359,2023-09-18,SMS
4500,customer4500@example.com,9704909564,625 Sample Street,Kolkata,India,178229,2025-10-24,Phone
9739,customer9739@example.com,9966125213,645 Sample Street,Hyderabad,India,941610,2024-08-14,Phone
10395,customer10395@example.com,9822545624,968 Sample Street,Singapore,Singapore,517983,2023-11-06,Phone
1176,customer1176@example.com,9913123398,592 Sample Street,Bangalore,India,713529,2023-08-16,SMS
1627,customer1627@example.com,9838854242,805 Sample Street,Pune,India,345620,2024-08-22,Email
938,customer938@example.com,9865437170,864 Sample Street,Delhi,India,412946,2024-01-24,Email
2740,customer2740@example.com,9536611118,526 Sample Street,Kolkata,Singapore,641060,2024-09-30,SMS
257,customer257@example.com,9744053251,312 Sample Street,Chennai,Singapore,844976,2025-06-12,SMS
4058,customer4058@example.com,9870981217,80 Sample Street,Pune,Singapore,228305,2025-11-05,Email
7736,customer7736@example.com,9106194422,621 Sample Street,Pune,Singapore,363211,2024-09-06,SMS
8210,customer8210@example.com,9532123537,995 Sample Street,Chennai,India,984907,2024-06-18,Phone
833,customer833@example.com,9273019125,856 Sample Street,Pune,India,737871,2023-12-16,SMS
6230,customer6230@example.com,9080912682,728 Sample Street,Chennai,India,118510,2025-07-17,Email
7325,customer7325@example.com,9963335348,620 Sample Street,Kolkata,Singapore,635382,2025-01-07,SMS
1307,customer1307@example.com,9446781219,199 Sample Street,Mumbai,India,920987,2025-11-13,Email
1502,customer1502@example.com,9113012690,230 Sample Street,Mumbai,India,552834,2024-12-27,SMS
6211,customer6211@example.com,9336277614,902 Sample Street,Chennai,India,555899,2023-12-12,Email
843,customer843@example.com,9939486101,707 Sample Street,Delhi,Singapore,421546,2023-10-07,Email
4174,customer4174@example.com,9298382049,554 Sample Street,Pune,India,878093,2025-05-19,SMS
9757,customer9757@example.com,9112431915,695 Sample Street,Kolkata,Singapore,137403,2025-02-06,Phone
6918,customer6918@example.com,9560520739,762 Sample Street,Delhi,Singapore,211597,2023-07-26,Phone
286,customer286@example.com,9339358497,184 Sample Street,Pune,Singapore,895907,2023-10-26,Phone
11086,customer11086@example.com,9988454278,783 Sample Street,Singapore,Singapore,281731,2023-12-03,Phone
1921,customer1921@example.com,9867242652,313 Sample Street,Chennai,Singapore,974075,2025-01-30,Email
4138,customer4138@example.com,9929622183,698 Sample Street,Delhi,India,982517,2025-07-08,Email
7718,customer7718@example.com,9869463961,215 Sample Street,Delhi,India,158334,2024-03-29,SMS
1291,customer1291@example.com,9302441308,97 Sample Street,Hyderabad,India,411493,2024-03-26,Phone
6862,customer6862@example.com,9206295535,699 Sample Street,Kolkata,India,983881,2024-06-17,Email
4136,customer4136@example.com,9781688405,335 Sample Street,Singapore,Singapore,840511,2025-04-13,SMS
803,,9010419930,919 Sample Street,Pune,Singapore,613959,2025-12-28,Phone
4298,customer4298@example.com,9170605541,498 Sample Street,Bangalore,Singapore,334648,2025-11-10,SMS
10833,customer10833@example.com,9465104321,218 Sample Street,Singapore,Singapore,579969,2023-11-12,Email
9606,customer9606@example.com,9313286278,983 Sample Street,Pune,India,238997,2025-11-27,Email
8534,customer8534@example.com,9472126706,873 Sample Street,Mumbai,India,XX999,2025-04-24,SMS
5153,customer5153@example.com,9227374233,408 Sample Street,Chennai,Singapore,190629,2025-09-05,Email
961,customer961@example.com,9852229109,289 Sample Street,Singapore,India,632451,2023-01-01,Phone
5011,customer5011@example.com,9878473424,60 Sample Street,Kolkata,India,452690,2025-12-12,Phone
6653,customer6653@example.com,9458095051,568 Sample Street,Delhi,India,106402,2023-01-01,Phone
9094,customer9094@example.com,9553419979,87 Sample Street,Pune,Singapore,816537,2023-09-17,Email
810,customer810@example.com,9604601825,287 Sample Street,Hyderabad,Singapore,184358,2023-01-01,Email
5493,customer5493@example.com,9431241303,176 Sample Street,Bangalore,Singapore,541174,2023-11-11,Email
2147,customer2147@example.com,9297550429,271 Sample Street,Singapore,Singapore,834784,2025-01-23,Email
5107,customer5107@example.com,9669993582,415 Sample Street,Pune,Singapore,938600,2024-09-05,Phone
3979,customer3979@example.com,9465977729,86 Sample Street,Chennai,Singapore,770774,2024-01-20,SMS
6049,customer6049@example.com,9993470534,203 Sample Street,Singapore,Singapore,920484,2024-02-12,SMS
8147,customer8147@example.com,9713405145,603 Sample Street,Singapore,Singapore,895063,2025-01-18,SMS
1857,customer1857@example.com,9543116460,785 Sample Street,Mumbai,India,108367,2025-08-06,Phone
3910,customer3910@example.com,9172019965,156 Sample Street,Hyderabad,Singapore,817511,2025-11-08,SMS
5207,customer5207@example.com,9972569006,541 Sample Street,Chennai,India,302682,2025-03-07,SMS
11114,customer11114@example.com,9224512524,649 Sample Street,Delhi,Singapore,582843,2024-08-08,SMS
5429,customer5429@example.com,9254455084,721 Sample Street,Singapore,India,659863,2025-03-13,Phone
9400,customer9400@example.com,9640887427,881 Sample Street,Mumbai,India,980914,2024-08-28,SMS
1740,customer1740@example.com,9636456966,247 Sample Street,Delhi,India,483898,2025-11-18,Email
7488,customer7488@example.com,9622611235,701 Sample Street,Mumbai,India,451591,2025-03-20,Email
195,customer195@example.com,9996311352,662 Sample Street,Mumbai,India,594132,2025-06-03,Email
635,customer635@example.com,9174168806,937 Sample Street,Bangalore,India,132309,2025-10-29,SMS
7527,customer7527@example.com,9133171238,561 Sample Street,Bangalore,India,943399,2025-06-25,SMS
10319,customer10319@example.com,9467479781,35 Sample Street,Hyderabad,India,319248,2025-02-28,Email
2296,customer2296@example.com,9407101488,610 Sample Street,Singapore,India,162497,2023-01-01,Email
10637,customer10637@example.com,9620520300,668 Sample Street,Kolkata,India,719185,2023-08-28,Email
2931,customer2931@example.com,9711997532,641 Sample Street,Singapore,Singapore,XX999,2025-06-21,SMS
907,customer907@example.com,9845409032,91 Sample Street,Mumbai,Singapore,XX999,2024-10-15,SMS
3698,customer3698@example.com,9667969135,387 Sample Street,Kolkata,Singapore,950766,2024-05-01,Email
9516,customer9516@example.com,9500409715,906 Sample Street,Mumbai,Singapore,638921,2023-10-20,Phone
679,customer679@example.com,9930231110,394 Sample Street,Bangalore,India,490929,2023-01-01,Phone
7384,customer7384@example.com,9294073831,915 Sample Street,Chennai,India,642516,2024-10-01,Email
5043,customer5043@example.com,9563692637,121 Sample Street,Mumbai,Singapore,501702,2025-09-04,Email
5267,customer5267@example.com,9718534946,254 Sample Street,Chennai,India,405480,2025-03-11,SMS
339,customer339@example.com,123,109 Sample Street,Pune,India,983479,2025-04-14,SMS
2516,customer2516@example.com,9829424903,262 Sample Street,Mumbai,Singapore,208417,2023-10-28,Email
9010,customer9010@example.com,9670334386,237 Sample Street,Singapore,Singapore,303729,2024-04-17,SMS
378,customer378@example.com,9805135452,389 Sample Street,Delhi,India,187073,2025-11-24,Phone
4808,customer4808@example.com,9207726872,79 Sample Street,Kolkata,India,965756,2024-10-25,SMS
5068,customer5068@example.com,9966843733,540 Sample Street,Mumbai,India,XX999,2023-12-26,Phone
7628,customer7628@example.com,9036889046,333 Sample Street,Delhi,Singapore,499158,2024-07-29,Phone
7128,customer7128@example.com,9593289370,583 Sample Street,Hyderabad,India,567099,2024-04-28,Phone
2811,customer2811@example.com,9034732139,222 Sample Street,Hyderabad,India,633676,2025-01-27,Phone
3551,customer3551@example.com,9946814982,161 Sample Street,Delhi,Singapore,379953,2024-05-22,Email
1663,customer1663@example.com,9540033559,174 Sample Street,Singapore,Singapore,982229,2024-02-29,Email
5543,customer5543@example.com,9986661156,925 Sample Street,Hyderabad,India,296339,2025-09-14,SMS
1577,customer1577@example.com,9266364093,471 Sample Street,Kolkata,Singapore,341452,2024-07-23,SMS
10641,customer10641@example.com,9110197770,721 Sample Street,Hyderabad,India,261545,2024-07-19,SMS
5336,customer5336@example.com,9571259316,468 Sample Street,Singapore,Singapore,878263,2025-05-31,Phone
6024,customer6024@example.com,9698369903,434 Sample Street,Kolkata,Singapore,132664,2025-06-08,Phone
1878,customer1878@example.com,9423590676,423 Sample Street,Kolkata,Singapore,852648,2024-06-24,Email
3099,customer3099@example.com,9368414374,697 Sample Street,Chennai,India,249138,2023-01-01,Email
6055,customer6055@example.com,9955392064,686 Sample Street,Bangalore,India,942809,2024-01-22,SMS
5841,,9072622981,446 Sample Street,Mumbai,India,741075,2024-12-24,SMS
3972,customer3972@example.com,9299664213,654 Sample Street,Bangalore,India,628446,2024-08-11,Phone
4394,customer4394@example.com,9377457043,704 Sample Street,Hyderabad,Singapore,583843,2024-05-25,SMS
5758,customer5758@example.com,9190564781,283 Sample Street,Singapore,Singapore,546732,2024-09-05,SMS
6658,customer6658@example.com,9842524259,997 Sample Street,Delhi,India,687453,2025-05-30,Phone
4603,customer4603@example.com,9257651670,703 Sample Street,Delhi,Singapore,131139,2024-03-09,Phone
8427,,9969610317,464 Sample Street,Pune,Singapore,530838,2023-01-01,Phone
10260,customer10260@example.com,9508590075,808 Sample Street,Chennai,Singapore,811863,2025-06-25,SMS
7143,customer7143@example.com,9796693818,330 Sample Street,Bangalore,India,796658,2023-01-01,Phone
8789,customer8789@example.com,9134109484,828 Sample Street,Bangalore,Singapore,111002,2025-02-22,Phone
6197,customer6197@example.com,9895233022,509 Sample Street,Kolkata,India,802221,2023-01-01,Email
4554,customer4554@example.com,9808011560,259 Sample Street,Kolkata,India,813569,2025-11-23,Phone
4937,customer4937@example.com,9811983485,378 Sample Street,Mumbai,India,178872,2024-12-05,SMS
1920,customer1920@example.com,9698447938,983 Sample Street,Singapore,Singapore,701958,2025-12-04,Phone
8749,customer8749@example.com,9236420659,255 Sample Street,Hyderabad,Singapore,924718,2023-08-24,SMS
1650,customer1650@example.com,9131760113,739 Sample Street,Singapore,Singapore,230704,2025-07-30,SMS
10377,customer10377@example.com,9180861144,964 Sample Street,Chennai,Singapore,468121,2025-06-27,SMS
9206,,123,641 Sample Street,Kolkata,India,589733,2024-07-28,Phone
10971,,9163444142,260 Sample Street,Singapore,Singapore,263148,2024-09-23,Phone
6398,customer6398@example.com,9387200523,257 Sample Street,Pune,India,546288,2024-07-18,SMS
9212,customer9212@example.com,9516603340,865 Sample Street,Pune,India,655462,2024-01-20,Email
7937,customer7937@example.com,9015518365,363 Sample Street,Mumbai,Singapore,544140,2025-07-15,Email
839,customer839@example.com,9276820104,848 Sample Street,Pune,India,114990,2025-03-10,SMS
4246,customer4246@example.com,9127943495,364 Sample Street,Chennai,India,217782,2025-02-18,SMS
158,customer158@example.com,9803847038,877 Sample Street,Mumbai,Singapore,465296,2023-01-01,Email
4832,customer4832@example.com,9326209193,145 Sample Street,Kolkata,Singapore,673392,2024-01-01,SMS
5621,customer5621@example.com,123,372 Sample Street,Hyderabad,Singapore,763621,2023-01-01,Phone
1945,customer1945@example.com,9663761784,671 Sample Street,Bangalore,Singapore,233107,2025-09-24,Email
5147,customer5147@example.com,9353664497,455 Sample Street,Hyderabad,Singapore,872333,2024-07-17,Phone
2535,customer2535@example.com,9669191969,839 Sample Street,Bangalore,India,383142,2025-06-19,Email
11039,customer11039@example.com,9018779058,688 Sample Street,Hyderabad,Singapore,334046,2025-03-12,SMS
9495,customer9495@example.com,9232587931,13 Sample Street,Mumbai,India,551095,2023-01-01,Phone
9635,customer9635@example.com,9578081077,859 Sample Street,Delhi,India,500662,2025-03-23,Email
2173,customer2173@example.com,9149320497,940 Sample Street,Singapore,India,826808,2025-03-29,SMS
942,customer942@example.com,9000103983,717 Sample Street,Kolkata,Singapore,585315,2024-03-26,SMS
9386,customer9386@example.com,9860033059,802 Sample Street,Delhi,Singapore,507002,2023-09-02,Email
5510,customer5510@example.com,9728680423,516 Sample Street,Hyderabad,India,808074,2024-09-13,SMS
873,customer873@example.com,9697949622,275 Sample Street,Hyderabad,India,860395,2025-02-28,SMS
2253,customer2253@example.com,9547449146,802 Sample Street,Bangalore,India,137117,2023-08-16,Phone
5181,customer5181@example.com,9648390776,984 Sample Street,Pune,India,873393,2025-11-28,Phone
979,customer979@example.com,9807764399,365 Sample Street,Delhi,Singapore,830782,2025-06-14,Phone
10390,customer10390@example.com,9950433687,699 Sample Street,Chennai,India,807597,2024-04-26,SMS
4698,customer4698@example.com,9451241235,389 Sample Street,Bangalore,Singapore,367913,2025-02-28,Email
7793,customer7793@example.com,123,177 Sample Street,Chennai,India,998612,2025-02-06,SMS
1745,customer1745@example.com,9001183201,198 Sample Street,Delhi,Singapore,117352,2023-09-18,SMS
10590,customer10590@example.com,9348673754,573 Sample Street,Pune,Singapore,789051,2024-09-18,Phone
5080,customer5080@example.com,9524863641,525 Sample Street,Kolkata,India,641301,2023-01-01,SMS
8369,customer8369@example.com,9675761585,852 Sample Street,Chennai,India,952902,2024-01-28,Email
5232,customer5232@example.com,9927889134,607 Sample Street,Mumbai,Singapore,101010,2024-05-23,Phone
2407,customer2407@example.com,9059180869,130 Sample Street,Delhi,Singapore,159789,2025-03-14,SMS
3834,customer3834@example.com,9714521521,159 Sample Street,Singapore,Singapore,892736,2025-04-23,Phone
7912,customer7912@example.com,9704526161,544 Sample Street,Delhi,India,317972,2025-11-24,SMS
7712,customer7712@example.com,9230289471,835 Sample Street,Chennai,Singapore,782121,2024-10-02,Email
1065,customer1065@example.com,9603955954,419 Sample Street,Chennai,Singapore,475233,2024-05-27,SMS
7275,customer7275@example.com,9220121756,993 Sample Street,Singapore,India,411173,2023-09-05,Phone
1343,customer1343@example.com,9526282637,830 Sample Street,Mumbai,Singapore,182673,2025-01-07,SMS
1384,customer1384@example.com,9875906061,536 Sample Street,Hyderabad,Singapore,581537,2024-09-06,SMS
9967,customer9967@example.com,9204494855,819 Sample Street,Chennai,Singapore,515732,2025-05-13,Phone
6181,customer6181@example.com,9621424890,36 Sample Street,Hyderabad,India,494079,2023-01-01,SMS
10507,,9110712130,341 Sample Street,Pune,Singapore,797600,2024-01-09,Email
2674,customer2674@example.com,9536658197,584 Sample Street,Chennai,Singapore,360314,2023-10-11,SMS
2698,customer2698@example.com,9355402671,99 Sample Street,Kolkata,Singapore,638611,2023-09-25,SMS
3231,customer3231@example.com,9424771538,522 Sample Street,Pune,Singapore,130273,2025-04-13,SMS
4096,customer4096@example.com,9059012849,394 Sample Street,Bangalore,India,247083,2024-05-18,Phone
10476,customer10476@example.com,9944024890,584 Sample Street,Delhi,Singapore,136368,2023-09-14,Email
5948,customer5948@example.com,9507466657,969 Sample Street,Delhi,Singapore,329147,2024-01-14,Phone
9140,customer9140@example.com,9161519510,903 Sample Street,Singapore,India,608034,2025-04-07,Phone
10258,customer10258@example.com,9354385515,871 Sample Street,Chennai,Singapore,197847,2025-02-17,Email
5675,customer5675@example.com,9789296607,383 Sample Street,Chennai,Singapore,486435,2023-01-01,Phone
4743,customer4743@example.com,9524940220,29 Sample Street,Kolkata,Singapore,228544,2025-09-05,Email
8805,customer8805@example.com,9386468950,534 Sample Street,Delhi,India,836496,2024-05-23,SMS
1542,customer1542@example.com,9374497704,668 Sample Street,Singapore,India,514452,2023-08-14,Phone
6770,customer6770@example.com,9066812306,926 Sample Street,Pune,Singapore,109145,2024-08-05,SMS
8773,customer8773@example.com,123,990 Sample Street,Pune,Singapore,XX999,2024-01-31,Email
10475,customer10475@example.com,9851072070,808 Sample Street,Mumbai,Singapore,110960,2025-01-22,Phone
10420,customer10420@example.com,9882345835,957 Sample Street,Hyderabad,Singapore,XX999,2025-03-16,Phone
7514,customer7514@example.com,9963883750,511 Sample Street,Bangalore,Singapore,206918,2024-12-13,SMS
2902,customer2902@example.com,9278200640,944 Sample Street,Pune,India,780213,2024-02-08,Phone
4345,customer4345@example.com,9366804926,500 Sample Street,Chennai,Singapore,911100,2024-09-29,SMS
793,customer793@example.com,9009110755,538 Sample Street,Kolkata,Singapore,253305,2024-12-05,Email
10909,customer10909@example.com,9435706787,727 Sample Street,Pune,India,917519,2025-11-12,Email
3769,customer3769@example.com,9123356395,185 Sample Street,Bangalore,Singapore,597821,2023-12-06,SMS
8702,customer8702@example.com,9209949927,218 Sample Street,Pune,India,311470,2025-04-04,Email
4791,customer4791@example.com,9122747513,192 Sample Street,Hyderabad,India,935624,2023-08-22,SMS
2963,customer2963@example.com,9344975965,814 Sample Street,Chennai,Singapore,781501,2025-08-29,SMS
8216,customer8216@example.com,9442694618,776 Sample Street,Pune,India,578174,2024-11-23,Phone
8140,customer8140@example.com,9157673261,766 Sample Street,Singapore,India,312916,2023-12-31,SMS
10146,customer10146@example.com,9603150620,63 Sample Street,Bangalore,India,626071,2023-12-21,SMS
5289,customer5289@example.com,9162874620,161 Sample Street,Mumbai,Singapore,969946,2025-09-10,Email
2587,customer2587@example.com,9704881602,182 Sample Street,Singapore,Singapore,899800,2025-11-21,Email
4405,customer4405@example.com,9163125987,730 Sample Street,Bangalore,India,828285,2025-02-05,Email
8663,customer8663@example.com,9833871708,745 Sample Street,Bangalore,India,356492,2025-02-17,SMS
2589,customer2589@example.com,9744243089,190 Sample Street,Mumbai,Singapore,766483,2024-11-09,Email
3421,customer3421@example.com,9504619851,728 Sample Street,Kolkata,India,411095,2024-06-20,Email
10490,customer10490@example.com,9003370920,921 Sample Street,Mumbai,Singapore,602857,2024-09-29,Email
4094,customer4094@example.com,9867041026,577 Sample Street,Delhi,India,712666,2023-01-01,SMS
9958,customer9958@example.com,9132294264,180 Sample Street,Mumbai,Singapore,712363,2025-01-28,Phone
2534,customer2534@example.com,123,861 Sample Street,Hyderabad,India,503564,2024-08-03,Phone
4188,customer4188@example.com,9875094069,638 Sample Street,Hyderabad,India,806826,2023-11-02,Phone
6613,,123,752 Sample Street,Singapore,India,536142,2023-12-20,SMS
10827,,9715419360,415 Sample Street,Mumbai,Singapore,292527,2025-03-11,SMS
5491,customer5491@example.com,9904671313,847 Sample Street,Mumbai,Singapore,710725,2024-04-22,SMS
8402,customer8402@example.com,9133012475,419 Sample Street,Mumbai,India,265493,2024-10-04,SMS
8783,customer8783@example.com,9595026336,665 Sample Street,Mumbai,India,113149,2024-02-03,SMS
10010,customer10010@example.com,9182530857,399 Sample Street,Chennai,Singapore,292206,2025-05-16,Phone
618,customer618@example.com,9511332761,739 Sample Street,Kolkata,India,807609,2023-01-01,Phone
9121,customer9121@example.com,9412731157,567 Sample Street,Singapore,India,625587,2023-10-07,Email
361,customer361@example.com,9838464156,350 Sample Street,Bangalore,Singapore,622222,2024-02-24,SMS
4310,customer4310@example.com,9297248466,885 Sample Street,Hyderabad,India,581615,2025-11-13,SMS
2678,customer2678@example.com,9466305243,991 Sample Street,Delhi,India,598577,2024-02-18,SMS
6376,customer6376@example.com,9646834893,85 Sample Street,Pune,Singapore,182604,2025-05-02,SMS
524,customer524@example.com,9733645559,293 Sample Street,Delhi,Singapore,536060,2025-06-19,Email
10341,customer10341@example.com,9873678423,975 Sample Street,Singapore,India,542762,2024-12-17,SMS
5654,customer5654@example.com,9215640223,286 Sample Street,Mumbai,India,872793,2023-01-01,Email
4098,customer4098@example.com,9405807728,331 Sample Street,Pune,Singapore,306604,2023-01-01,Phone
5824,customer5824@example.com,9729424835,259 Sample Street,Delhi,Singapore,581522,2025-09-28,Email
